Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],Sum_of_Width
1,0.2767921858314387,0.37477876867956805,0.1879067721680559,0.2767921858314387,0.18738938433978403,0.2692397922663336,0.13223975992130066,0.15185852693252516,0.048862600532088615,0.09414002349746661,0.33361859441466424
2,0.282917296441041,0.4080778127867922,0.15661095965633426,0.28291732369898315,0.1531956436640697,0.16693327887607004,0.13193079339300012,0.16354366001320525,0.09886129818791307,0.1550119332825911,0.3529680173152836
3,0.19412328573541107,0.36756550122249626,0.18378275061124816,0.2743283448761934,0.18378275061124813,0.2743283448761934,0.1297338779744694,0.19617962930843513,0.08161436576446485,0.11456114901984034,0.45392593860631686
4,0.2757356961130063,0.3247495103485881,0.2460515738566154,0.3146106466055492,0.1623747551742941,0.2460515738566154,0.10247267480668225,0.13872695304576585,0.07783288300797805,0.11139373318490517,0.27106483408284765
5,0.3870701200874528,0.40541648012164827,0.1771198083135799,0.1935350600437264,0.17711980831357987,0.2245749619546809,0.103317599409681,0.177119855180552,0.05001102986800119,0.10471527670709764,0.21072326801541047
6,0.41623059779840405,0.42913325544784164,0.18370478145321786,0.20811529889920202,0.13904059385771947,0.2402631047154399,0.05878532759203037,0.14176312502026295,0.0586896068133258,0.12427430840255575,0.28709818497060474
7,0.2543795125099534,0.27664294011231366,0.2543795125099534,0.27664294011231366,0.18515167620771644,0.27033531512936115,0.09211999439463751,0.18650392646743658,0.07434483698332071,0.12949934557299353,0.2792489347888371
8,0.27628564407997885,0.3601691519517124,0.18008457597585614,0.32807045129045476,0.16403522564522738,0.23887320767056974,0.10367597227092958,0.13862239891313324,0.07204055016214841,0.13814282203998945,0.40775606373171924
9,0.24303152327703997,0.35549549774492206,0.21075373454861018,0.26269081273966705,0.1885258998655694,0.24303152327704,0.11789160522958511,0.20472467153492505,0.06824112914023148,0.10561360264240979,0.34311221587792784
10,0.27919652663819877,0.3595283143736221,0.22988344332127655,0.28180455153952977,0.1679480156322161,0.2298834433212765,0.11984277145787403,0.16794803275344694,0.07076078086487955,0.09320412009767973,0.26473692417111006
11,0.31089043727573323,0.33091137751316096,0.19778563543044622,0.31089043727573323,0.15544520733318085,0.22013894284385524,0.15163409063875083,0.20089448914340685,0.043670508924214854,0.07773887362151762,0.28114824079534795
12,0.3021755115351158,0.38601543389145077,0.19100008127560328,0.31010671810450496,0.11505693681589486,0.19220191834442382,0.12867181129715027,0.19311005349795168,0.06118310505164828,0.1204784301862563,0.40382510804917504
13,0.22067869491402461,0.39592265580722796,0.19796132790361398,0.3562582861175942,0.12776573926522464,0.22067869491402456,0.12339848903071597,0.14328017647783972,0.08553555753885171,0.12852037803088265,0.48932038269513817
