Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],wL[5],wR[5],wL[6],wR[6],Sum_of_Width
1,0.0634135976268631,0.2606223471538832,0.11200337232987671,0.22096219163639327,0.11200337232987662,0.1960053368946507,0.03170679881343156,0.13031143962951894,0.039214178283560455,0.11764211656750757,0.055725132751000536,0.3623623505707748,8.470239503682971e-7,0.2980269183887119,1.1718654016828811
2,0.14026825762387737,0.21040238954277565,0.140267936652348,0.18942231708643822,0.08766782383090767,0.19286901860229558,0.07013421647973124,0.22311149039032135,0.07013421647973123,0.22769602167657882,0.07013430414752375,0.28053686591892496,0.04675602564041791,0.05059911592812862,0.749274438290926
3,0.07066863386261088,0.23556150041510113,0.07066863386261094,0.35334316931305454,0.0728171091648619,0.2464573621742835,0.0429076410409469,0.3015587634327349,0.01680415293193672,0.1406947095470077,0.023556517517671245,0.11778075020755054,0.033607862427108205,0.27357319410252084,1.3379388983845064
4,0.1393244789627753,0.16851624757470693,0.061868245622103586,0.2908636303141746,0.1393244789627753,0.18560206418589628,0.06966223948138764,0.2136305844500982,0.036258622409336805,0.2598452284556176,0.07251733183928037,0.21755164743541403,8.847102997742348e-7,0.14503431559613367,0.9620874360240825
5,0.0803680153064513,0.321471257547259,0.047233987382007105,0.28718105453054904,0.08036801530645128,0.24110324224080784,0.07085059139514768,0.21829637481065944,8.974406944343594e-7,0.1844056741841417,0.07085059139514768,0.2361683781985836,8.974406944468139e-7,0.16170102282140547,1.3006540086668124
6,0.07715064335031752,0.2893126136833078,0.07715064335031756,0.27002652265406274,0.0654401568939306,0.21987863954147652,9.16161520301779e-7,0.2198788466670644,0.04580812182311925,0.2229443461951604,9.161615203144932e-7,0.2198787147398751,0.0482190261164984,0.24430989266182898,1.3724591522855523
7,0.12134737627820648,0.19160113724645056,0.1241052965787064,0.20684133359793522,0.1241052965787064,0.1596675584883911,0.03033684406955159,0.20684206506519906,0.1213473762782065,0.1916010701860693,0.04136843219290213,0.2468081818259027,1.0375196209947043e-6,0.23402699409415167,0.8747766810081992
8,0.0809742251850644,0.32389193438646735,0.09273904543984553,0.258343789959756,0.039745189065037934,0.28340482179393517,0.0794901992776193,0.23424906047318889,9.975148218541002e-7,0.32458373777875343,1.081809008600647e-6,0.18739706706207582,1.1183514309405138e-6,0.09517773190299439,1.4140962867143425
9,0.12276760903981396,0.2646446570386415,0.12620802186186797,0.2852210567670543,8.766353437278382e-7,0.2110063205425896,0.033716826660845835,0.3138156206619766,0.034649716827698795,0.1663181584500538,0.059004299145695396,0.1994966880302435,0.03069190225995349,0.15245824607822162,1.1859214951375618
10,0.0643625495996422,0.2566085947643137,0.06077580777749464,0.2689115681078033,0.1215516155549893,0.2574501983985688,0.03361404944104935,0.24311220702429018,0.06722820230967262,0.20565371164450003,0.04276822743173548,0.2431029322958891,0.01680702472052468,0.11805331092952652,1.1857850463297834
11,0.08111484622071445,0.316344323128263,0.06054583080775097,0.3027286091268906,0.03459725512424305,0.297417654747887,0.029741408573424603,0.24510165412400986,0.034248327232838466,0.28389798718080794,0.05189640164994861,0.1210914308620187,8.476404052635485e-7,0.1412734235807975,1.4157101655013495
12,0.12072044708915611,0.3621607376658365,0.09818584880333527,0.2301219321980635,0.08629655157600136,0.26777688405308214,0.08629619774089772,0.17259227615027514,0.060360223544578054,0.18108036883291825,1.606672919317926e-6,0.21368570899191133,9.204922773026763e-7,0.12072029618874816,1.09627640816167
13,0.10186551527718293,0.28453183563863643,0.17388062215016484,0.19467962002105996,0.04489535695063122,0.3291045926655226,0.08694031107508242,0.23183870819337798,0.04701532576222272,0.1447616021332798,0.05986047593417496,0.12104365048183176,1.0606700876179195e-6,0.17958132304674437,0.9710826643609062
14,0.133158833389777,0.1495756235385635,0.133158833389777,0.1495756983263877,0.0665794166948885,0.22436343530784525,0.133158833389777,0.26631706756570256,0.06756821873831509,0.31081323862406346,0.044386377665567564,0.2243634353078452,0.022193138898296157,0.07478784916319385,0.7995926956672034
15,0.12564293000925908,0.1884606257712193,0.13047315352861888,0.2993211105527338,0.049886926589103965,0.21807704444455045,0.0652368812024795,0.2325373790779052,0.031410732502314735,0.24230786916065733,0.02174557632779815,0.09046160076479565,0.043491254134986355,0.260946915933578,1.0642250914108793
