Num,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Average
1,1.0,1.0,1.0,1.0,1.0,0.827395012245041,1.0,1.0,0.9784243765306301
2,1.0,1.0,1.0,0.42646848959307,1.0,0.8658286709716481,1.0,1.0,0.9115371450705898
3,0.8004352329501928,1.0,1.0,1.0,0.9405479582123568,1.0,1.0,0.9674512981321622,0.963554311161839
4,1.0,1.0,0.8731042277559827,0.8999427727340957,0.9675983865759616,0.8444698787848466,0.8962068638868445,0.3690209250735457,0.8562928818514096
5,1.0,1.0,1.0,0.9491270815440608,1.0,0.4339178702677038,0.8348622705879709,1.0,0.902238402799967
6,1.0,0.5376030672374899,1.0,1.0,1.0,1.0,0.772524238350819,0.6677484256484345,0.8722344664045929
7,1.0,1.0,1.0,1.0,1.0,1.0,0.9706180055510074,0.7741217803105015,0.9680924732326887
8,1.0,0.8563447574800733,1.0,1.0,1.0,0.9569240818177821,1.0,0.9193073096178878,0.9665720186144678
9,0.6574685139475293,0.8549295434206136,1.0,0.1567651788288238,1.0,0.1567651788288238,0.15091781770410526,0.8274647717103064,0.6005388755550253
10,1.0,0.7926877554705771,0.7275433999468036,0.9730976750286101,0.875541718642864,0.18340781481663335,1.0,0.8839484437019448,0.8045283509509291
11,0.7308723673214775,0.7558357761881725,0.930877005535185,1.0,1.0,1.0,1.0,1.0,0.9271981436306044
12,1.0,1.0,1.0,1.0,1.0,0.7673344403217632,1.0,0.8180610452035643,0.948174435690666
13,0.9897012939556373,1.0,1.0,1.0,1.0,1.0,0.9359324784076116,1.0,0.990704221545406
14,0.6325279455861318,1.0,1.0,1.0,0.9902726165957176,0.26626397279306613,1.0,1.0,0.8611330668718644
15,0.8317525679183726,1.0,1.0,0.9561377385047833,1.0,1.0,1.0,1.0,0.9734862883028945
16,1.0,0.9493715835989882,0.8899653356680565,1.0,1.0,0.32055129316402725,1.0,1.0,0.8949860265538839
17,1.0,0.37814632879463794,1.0,1.0,1.0,1.0,1.0,1.0,0.9222682910993297
18,0.7499789156878194,1.0,0.7443261067000485,0.5025599405733352,0.2128451395360395,1.0,1.0,1.0,0.7762137628121553
