Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],Sum_of_Width
1,0.24498359976276463,0.3266430848036323,0.15075942388849756,0.30152109756663614,0.13999053594226504,0.3470598138505742,0.071702594171163,0.22613290832192243,9.799335415984122e-7,0.1912059617590032,0.7851257326035366
2,0.13536274012044303,0.40608578385637223,0.09776167566659676,0.29328424491029537,0.0851463466792201,0.29328326729842685,0.09776128462184934,0.18523049732706165,0.06768137006022151,0.33840278945951285,1.0325731657033383
3,0.20343125551418278,0.3982169235729242,0.11799030187039398,0.34583336628578853,0.11799030187039396,0.35397070334243974,9.67888803540938e-7,0.24133863139106124,9.653747984762616e-7,0.2212265828892135,1.1211724149628546
4,0.20418811426355513,0.34031345483661907,0.2041883996030841,0.2913418504150538,0.10209439744484758,0.30628251170840276,0.045375179551143445,0.16590304047997617,0.0680627998676947,0.2722502518296235,0.7521822185393503
5,0.3437280806379391,0.3810899294099352,0.14137263607583891,0.2356195521576454,0.14137263607583891,0.2356195521576454,0.10585836312552836,0.24347460851570174,9.738964862708084e-7,0.17186366794744076,0.5353346203767371
6,0.2812340995645965,0.4687216243850172,0.1537406075289429,0.30996127062911144,0.06199225412582226,0.26904635143885675,0.06672792600759915,0.15421505412754524,0.046872349927432715,0.18748846226507593,0.778865525691213
7,0.16476302929540274,0.3844469310533466,0.16476302929540274,0.3844469310533466,0.08107433079075264,0.30267727971526714,8.512772303402524e-7,0.27460559803604345,0.040537165395376364,0.20268485408783107,1.09772318789167
8,0.1636661428293429,0.43207779062222823,0.12274983402235619,0.4050736402865531,0.10801987973334765,0.3273325311576546,0.036006446545045735,0.22504095252768752,0.04500819050553751,0.1350245917702466,1.04909901272874
9,0.26632062231655423,0.4527450579381422,0.20873809166837348,0.3131066678420889,0.11984453304729367,0.15655333392104445,0.09418665573147625,0.2087377785613926,9.654123824008968e-7,0.17976629356125204,0.6218182636478402
10,0.18553399010853044,0.39289252016529547,0.10018840853715014,0.30056469127540886,0.0642233443390598,0.3211161436869338,0.06422334433905973,0.32111556567856886,0.01637010728872548,0.23377188458126738,1.138921610774949
11,0.19997490431298887,0.3999488487479727,0.037378533206315755,0.40338201044072197,0.0999874521564944,0.33640485518283386,0.09440857736546421,0.28567573630614823,1.214127985659048e-6,0.14283786815307414,1.136498637661502
12,0.1499781813163394,0.44993229429879494,0.11717030769431336,0.3845575066342427,0.05858491950724437,0.19227875331712138,0.09373592577928827,0.2163140155489842,9.373589464567603e-7,0.3374471585447249,1.1610594566877364
13,0.255924220357713,0.34123169665391906,0.255924220357713,0.34123169665391895,0.12322295556443828,0.1611376039406646,0.12322295556443828,0.1611376039406646,0.06635075077229693,0.1706162961942332,0.3507097947668009
14,0.21381589666091558,0.3741725272607874,0.04923376358281525,0.35079142211848285,0.15590719802944925,0.32822522184213776,0.10690677235361001,0.23385782993645057,9.354419019380428e-7,0.1870884327734494,0.9482708678626159
15,0.13479591464374643,0.40438572201273887,0.1347949036844962,0.336988083353588,0.11488246103494211,0.22976447137800318,0.07658830735662805,0.23081371979065832,0.033698978660936615,0.30328743808426206,1.0104788692385012
16,0.1763329901944714,0.3526650987295758,0.17633240242156,0.26913909120133034,0.10227311338841673,0.30681865834767597,0.05877761441708116,0.23510884129281845,0.04982536490936949,0.2727268250977006,0.8729170293382024
17,0.1406767481273084,0.5093450176214653,0.11642173827145016,0.3334546864395126,0.043658064535664766,0.28666100800504346,0.06370248603729227,0.31851219130276565,0.04689201491487434,0.14067604474462297,1.17729789622682
18,0.20838360774380044,0.36148119871300327,0.2083839203187432,0.3276323727473752,0.05119256340102983,0.31257572419064344,0.1041919601593716,0.14760528309441484,0.018074406958017344,0.26047896267360077,0.8195470828380751
19,0.1270286998769398,0.2935783452870866,0.12702984313238053,0.3810872428862601,0.09527200126484384,0.28581536865039703,0.06351466750989591,0.2540573997513146,0.05504592047525961,0.31757051116562207,1.064217735481361
20,0.13901326681105203,0.4402062686982116,0.10061885743393442,0.3107338120522216,0.10061885743393442,0.25154550015116744,0.0517888288451129,0.23477664142253235,0.04633757025470043,0.32436039689713303,1.1232452384425318
21,0.21731606417991758,0.25032609563904873,0.1420938268020743,0.3677679087846833,0.10865811181544073,0.325974118129987,0.1002963062166416,0.32597414641972944,0.04736460893402476,0.1142288130784525,0.768542164103802
22,0.17072538825963368,0.42681197680567146,0.2209374292497394,0.3314053153604923,0.08536199700289085,0.2864696560766996,0.07781633047047755,0.15914983897809445,0.04418748584994789,0.1971345819463531,0.8019427383346216
23,0.1839237364969152,0.3801089315852068,0.15837870213635055,0.2639645739511379,0.10558608298553389,0.3167574042730061,0.09502742295010225,0.2850816131644439,0.052793041492766944,0.1583784909645365,0.8085820278766623
24,0.20431338378386388,0.3405212166372388,0.24687964681773245,0.4114585070872938,0.14707636207264874,0.25539172972982976,1.2343926381984405e-6,0.1645850322327522,0.05252745038660029,0.17724543685940192,0.698403845093033
25,0.23006716310761688,0.4601301850311449,0.04705876464561315,0.3764687909644453,0.17254890566173609,0.23006509251557242,1.0352939516171336e-6,0.2823527761091137,0.08627439531434569,0.11503289135646029,0.9280994719534732
26,0.11377216514668413,0.3413144475646305,0.2275433063556573,0.32286108801384833,0.11377114120897314,0.2437955045899973,0.08126559890216092,0.23061701606884696,0.04063298839262242,0.2844267437565792,0.8460295999878045
27,0.1769777891435537,0.3539555782871075,0.12066689417523324,0.3792380539790974,0.12066689417523323,0.2815546115966897,0.04022223102149345,0.1896183257020203,0.06320636139202719,0.27389326052754426,0.9565196601849183
28,0.20520029110075663,0.4654014352577154,0.08461840174701254,0.34559950622499636,0.12960011723424408,0.2051996755011144,0.06218164523074935,0.3077992054518506,0.06480005861712206,0.1295996636344385,0.9071989721402306
29,0.19213566855448716,0.4127310867337346,0.16583102020421117,0.3271389519235702,0.052764326659546196,0.30955063667078914,0.09606783427724355,0.22415571819181634,0.04974923641229756,0.169875520372304,0.8869038277844287
30,0.3355225158957519,0.41669484919093214,0.16776098953045376,0.2079292081818349,0.15521812928856188,0.27960120185505244,0.055920508788432716,0.17858468601621186,0.0297645442600294,0.17300336699273905,0.5116266244735408
31,0.22235339032541449,0.30826251705285457,0.22605939838101372,0.3390882310117704,0.11302969919050686,0.2260588332334597,0.11302969919050686,0.2260588332334597,0.05651490611000882,0.1695444922710049,0.5380258136050985
32,0.22713915816481334,0.38938217190183066,0.11357003336185863,0.34070943996078323,0.11357003336185871,0.340709191526672,9.937362081345785e-7,0.2477835631092703,9.911550666980055e-7,0.22713442372163842,1.0914375804403893
33,0.17263950490305102,0.34527771502114474,0.17029021526593835,0.34057889792453716,0.09816740963289694,0.3065221320441326,0.08631964455277905,0.2014103459815557,0.033376862220562346,0.24541727245340197,0.8784127268495445
34,0.20811993720516542,0.416238625693205,0.13379139457392164,0.40137355936361807,0.13379030194716496,0.26758051470258654,1.0257319799594078e-6,0.21612407359298666,9.365372200029264e-7,0.22297963065215176,1.0485928080090963
35,0.19418518193738793,0.4084816234933475,0.16520195799764384,0.3144468210460548,0.14674152838674978,0.2712874608260786,0.08260097899882192,0.12577856770105067,0.04854622266537709,0.24272965694748747,0.7254482600280384
36,0.3020367065972379,0.36943322776721105,0.1279622841118061,0.25592303268234473,0.10775151972540292,0.23281981592152107,0.07550917664930949,0.2265275299479285,0.05033961470242853,0.2516970918948095,0.6728013964276299
37,0.20838360774380044,0.36148119871300327,0.2083839203187432,0.3276323727473752,0.05119256340102983,0.31257572419064344,0.1041919601593716,0.14760528309441484,0.018074406958017344,0.26047896267360077,0.8195470828380751
38,0.31683182284798245,0.3564358355121652,0.15841591142399125,0.1782179177560826,0.1188118709132605,0.31683000106708015,0.0792079557119956,0.23762386713598685,9.504954685580887e-7,0.23762386713598685,0.6534629772146032
39,0.1644091007109221,0.32881793238933293,0.1644090558721702,0.3288172149693027,0.16440892135591453,0.2523485730362783,0.03154357162953474,0.2855523649763491,0.04173369858833642,0.23795956647185892,0.866991303686244
40,0.34101639417566443,0.3990117424003307,0.17050819708783221,0.30691403862474437,0.11730961539794704,0.22074392260677722,0.03990102261531725,0.13686137437693563,0.09093722769127477,0.17679646502317664,0.48065508606392887
41,0.17673321456042024,0.3665552429996852,0.1649514848004085,0.29053902414590405,0.04686110269376909,0.29455576997809796,0.08836676192173422,0.3240106356248969,0.05498382826680281,0.1924429350082808,0.9362072155137301
42,0.2454332296010102,0.25966138710053277,0.17310762903243365,0.3110526386173782,0.24543331725576006,0.2596613871005328,0.06221052772347564,0.1908925313907301,0.12271665862788006,0.1298306935502664,0.30219727551888076
43,0.2197837435325188,0.43955825626385375,0.12865281465316458,0.385958015118422,0.06432635372144832,0.239761800371699,0.07992063564412888,0.2705005422323126,1.5384668639769487e-6,0.17153629999558812,1.014629827963751
44,0.13517009866428784,0.30413090987934643,0.18103097619895528,0.3620612282785917,0.08448040560752931,0.30171774975467924,0.06758504933214396,0.3041309098793464,0.02586146229557097,0.23383121010954852,1.0117440158030249
45,0.2517507690880131,0.2904815940747402,0.1452410148986746,0.3708825033713508,0.031468849282882155,0.2517505802750307,0.12587538454400654,0.2517504166372434,0.06293769227200327,0.21786119555605518,0.7654525798288407
46,0.15212788199849916,0.45638212472656614,0.1521275840836036,0.30425368492808336,0.07606337052340041,0.3042547117859383,0.07606394099924958,0.30425329193498485,0.050708928472127705,0.12376448054754684,0.9858165878462392
47,0.12719466553631373,0.38158399660894116,0.14035354504463707,0.35088189766982236,0.1271946655363137,0.38596930146009656,0.04799792043165375,0.2798294038461919,1.0175568155421256e-6,0.15899358630921448,1.1145163717885327
48,0.2556414135729345,0.3003790067029233,0.2002530716398234,0.4005037402523991,0.10012653581991167,0.32733570932776834,0.06391050251724242,0.10651710653138056,0.03229870057285557,0.2130342130627611,0.6955395517544649
49,0.25958605343614255,0.29601910533048925,0.22678964800979926,0.37798093237125757,0.12979302671807125,0.18747818182813053,0.04933647087106764,0.20087009241032758,0.03779827466829989,0.23434821435641454,0.5933930525932389
50,0.2480026394458972,0.4133357483941692,0.1515565914101952,0.2598112294516981,0.15155681032497983,0.17265965104875394,0.07577859881787628,0.2480018954394669,0.05196245373963499,0.22733438192732836,0.642285812522833
51,0.21459589599153886,0.3353079047507293,0.2145958959915389,0.35765582089054687,0.10095231438952706,0.33530559487107686,0.08653040067237328,0.17306080134474652,8.941475637326838e-7,0.18199447695035842,0.7666491976149161
52,0.2176220276277615,0.43524144380163754,0.15066087256638624,0.3092512835219382,0.10881101381388075,0.3264317357146995,0.05022044537908127,0.17577036609776692,0.05022044537908127,0.17577036609776692,0.844930390467618
