Num,wL[0],wR[0],wL[1],wR[1],wL[2],wR[2],wL[3],wR[3],wL[4],wR[4],Sum_of_Width
1,0.26057848905958086,0.35418399790456323,0.20242070661625236,0.27486551441573226,0.16157453651383696,0.28797829924634255,0.12016128878231884,0.209381512144747,0.022999691796901558,0.10585596351972433,0.46453057446221885
2,0.24029136548367075,0.42399355471445627,0.12249458957636669,0.24029136548367078,0.12998375491084851,0.20105767385519052,0.1384936184994436,0.22420821556904075,0.07687806505224046,0.20230779685507166,0.58371721295486
3,0.11852602424071579,0.3598804683688196,0.13958067005620467,0.337924740399388,0.13958067005620467,0.34744832279477034,0.09861432209153168,0.23317866957871117,0.034740433506271526,0.1905256789073825,0.9379157600981434
4,0.25115971908372947,0.28316204729186556,0.24860714584590854,0.3129718183074643,0.11430809348035573,0.3028294843077821,0.11521202044356697,0.1904925322312188,0.033195172176795074,0.1480619668313136,0.47503569793928857
5,0.3828276819083435,0.42727136737842886,0.15106701618660023,0.22244048471658515,0.1715945864440071,0.24378868795272654,0.07124982147271547,0.20590881772857217,0.029073831858460998,0.09477770435356012,0.38837412425974555
6,0.39287906493906843,0.4462116382724018,0.17139307767361472,0.22542589965255044,0.14148736676731272,0.2513877553146127,0.06264461527487111,0.14148736676731288,0.033285342235321556,0.13379787310293367,0.396621066219623
7,0.22956699719140383,0.2940831021376404,0.22956699719140383,0.2940831021376404,0.17186638120639816,0.2560185366486317,0.06073322058426915,0.22347986249672075,0.04438582341288548,0.19621597699300625,0.5277611608272791
8,0.24468890246221436,0.3039477506103624,0.14456765678666272,0.36385868147109923,0.12234495123110715,0.2764780593936926,0.09625710587958823,0.1990868290558298,0.04936985706392373,0.19940020604551975,0.6855430531530077
9,0.23018464472678782,0.3434299669131739,0.21359358294160433,0.3029115564150994,0.15604906559376122,0.2670070459514412,0.08214429607366486,0.19980400196373269,0.04543116922237661,0.15944467019835784,0.5451944828836102
10,0.2578271604643112,0.3537775082593724,0.22495026825035652,0.2633047351779495,0.1289143637520561,0.2720275167233976,0.10065240055086395,0.189174090266681,0.056391379826751596,0.15298057672826035,0.4625288543113214
11,0.24008972731432152,0.30151617490573424,0.20990909459857096,0.30455229994597594,0.10143478670211636,0.23696218985362005,0.19962580544342984,0.2628733438104451,0.019514304580063556,0.12352227284572229,0.45885256272299535
12,0.2588080662001012,0.39319333557331193,0.18061792552130915,0.2910630316866237,0.10720361173310375,0.25056971645512693,0.10888589491688638,0.22250125762731612,0.03821908567912153,0.14893807460709943,0.6125308318989561
13,0.23631456568568038,0.32681360136545956,0.15905999291875467,0.35801407178593914,0.08165421599339195,0.2863132728884776,0.10428824088066528,0.25084136012125435,0.046592680125674135,0.1501079982347029,0.7441806087916671
14,0.2704447920078735,0.3297036706086964,0.10753075640879506,0.2823693628407378,0.23614646577163195,0.2825195626885597,0.11240693015796036,0.20603670536769134,0.023374544840031406,0.14946720930802254,0.5001930216274155
15,0.2271668871799922,0.28306019441013797,0.20660369168180623,0.31420823651051505,0.20660369168180623,0.3125960236456382,0.061557684125618704,0.249325840537427,0.016645060187484795,0.12223269003957356,0.5628459702865837
